Name	Country	Sector	Type	Desc	Departments	City	Year	Size	Url	Id	Type
Development Initiatives	United Kingdom	Nonprofit	Research and consulting	The goal of Development Initiatives is to contribute to the end poverty by conducting and compiling statistical analysis and evaluativing data and research.	Demographics and social, Uganda, National; 	Bristol	1993		http://devinit.org	syFFlWwFn5	research	0		0		0		1		0	
Bath: Hacked CIC	United Kingdom	Nonprofit	Governance	Bath: Hacked is a joint council/community initiative that aims to put open data and smart thinking at the heart of the city.	Arts and culture, United Kingdom, Local; Business, United Kingdom, Local; Demographics and social, United Kingdom, Local; Economics , United Kingdom, Local; Education, United Kingdom, Local; Energy, United Kingdom, Local; Environment, United Kingdom, Local; Geospatial/mapping, United Kingdom, Local; Government operations, United Kingdom, Local; Health/healthcare, United Kingdom, Local; Housing, United Kingdom, Local; Public safety, United Kingdom, Local; Tourism, United Kingdom, Local; Transportation, United Kingdom, Local; Weather, United Kingdom, Local; 	Bath	2013	1/10/2015	http://bathhacked.org	zkzHzEt6vy	submitted survey	1		0		0		0		0	
equipment.data	United Kingdom	Nonprofit	Education	equipment.data is funded by EPSRC and Jisc in response to the need to improve the visibility and promote the increased utilisation of UK research equipment.  This “one stop shop” for research equipment uses simple linked open data technology to enable search across all published UK research equipment datasets.	Other, United Kingdom, National; 	Southampton	2013	1/10/2015	http://equipment.data.ac.uk	VE0cUzqZVg	submitted survey	0		0		1	Aggregation of UK research equipment data (availability) displayed through one searchable portal including api for data download and re-use.  Aim is to increase utilisation of UK HE research equipment through collaboration and to provide opportunities for value added data aggregations e.g. linking to research outputs (demonstrating impact)	1	Exploring wider data aggregation and development of open data standards.	0	
Emu Analytics	United Kingdom	For-profit	Data/information technology	Emu Analytics creates analytics products built on data derived from corporate and open data sets. Focusing on population and transportation movement patterns and insights, Emu Analytics works with organisations such as Mobile Networks Operators and other  industry sectors to create user friendly tools and powerful visualisations of local, national and global population movement insights relevant to specific service sectors.	Transportation, United Kingdom, National; Public safety, United Kingdom, National; Geospatial/mapping, United Kingdom, National; Environment, United Kingdom, National; Demographics and social, United Kingdom, National; Business, United Kingdom, National; 	London	2015	1/10/2015	http://www.emu-analytics.com	NNvlXtr53v	submitted survey	0		1	Primarily as an analytics and software company, Emu Analytics produces tools, applications and services that bring data to life in new, intuitive and useful ways.	0		0		0	
The Local Government Association	United Kingdom	Other	Governance	The Local Government Association (LGA) is the association of local government promoting better local government, maintaining communication between local authorities, and representing the interests of local government to national government and citizens.	Other, United Kingdom, Local; 	London	1997		http://www.local.gov.uk/	HBZcjNauv8	research	1	Uses open data as the basis of a lot of reports, provides advice and support on publishing open data to local government including encouraging standardized practices through adoption of schema and URIs; Publishes information on legal powers and duties of all local councils as open data.	0		0		0		0	
CtrlShift	United Kingdom	For-profit	Research and consulting	Ctrl-Shift is a market analysis and consulting business that provides evidence, insight and analysis of market trends by identifying  and sizing  market opportunities and leading innovative programs of efficiency and growth.		London	2009		https://www.ctrl-shift.co.uk	jAqJvgGrDl	research	1	Promotes open data and research relationship between midata and open data.	0		0		0		0	
eSynergy Solutions	United Kingdom	For-profit	Business and legal services	eSynergy Solutions is a specialist IT recruitment company.	Other, United Kingdom, Local; Other, United Kingdom, National; 	London	2001	51-200	http://www.esynergy-solutions.co.uk/	e8RMi2nqwq	research	1	Hosts and attends a number of events and meet ups within the open data community.	0		0		0		0	
eXparity	United Kingdom	For-profit	Data/information technology	eXparity is a software development and consultancy providing bespoke solutions for clients, developing websites and software, and providing open source libraries. 	Education, United Kingdom, National; 	Crowborough	2000		http://www.exparity.com	QAIgOYX96Y	research	0		0		1		0		0	
Findaschool	United Kingdom	For-profit	Education	Findaschool is a web-company which helps parents choose local schools for their children based on a wide variety of criteria including likelihood of entry and performance.	Education, United Kingdom, National; 	London	2011	1/10/2015	http://www.findaschool.info/index.php	6U81AToQtD	research	0		1		0		0		0	
Ayoupa	United Kingdom	For-profit	Data/information technology	Ayoupa is a mobile application developer behind Commuter, an app that uses real time information for route planning and monitoring of public transport journeys around London.	Transportation, United Kingdom, Local; 	London	2010		http://commuter.cc/index.html	nSG2PiY3b2	research	0		1		0		0		0	
Actuated Futures	United Kingdom	For-profit	Data/information technology	Actuated Futures is a technology company building the infrastructure for people to access real-time information on their buildings and neighborhoods.	Transportation, United Kingdom, Local; 	Leeds	2013		http://actuatedfutures.com	sEVjzGYQz3	research	0		0		1		0		0
